date,run_timestamp,site,engine,clicks
2026-05-15,2026-05-15T02:55:57Z,losangelesinfluence.com,google.com,1
2026-05-15,2026-05-15T02:55:57Z,losangelesinfluence.com,yahoo.com,0
2026-05-15,2026-05-15T02:55:57Z,losangelesinfluence.com,bing.com,0
2026-05-15,2026-05-15T06:42:46Z,losangelesinfluence.com,google.com,1
2026-05-15,2026-05-15T06:42:46Z,losangelesinfluence.com,yahoo.com,0
2026-05-15,2026-05-15T06:42:46Z,losangelesinfluence.com,bing.com,0
2026-05-15,2026-05-15T11:26:05Z,losangelesinfluence.com,google.com,1
2026-05-15,2026-05-15T11:26:05Z,losangelesinfluence.com,yahoo.com,0
2026-05-15,2026-05-15T11:26:05Z,losangelesinfluence.com,bing.com,0
2026-05-15,2026-05-15T14:06:37Z,losangelesinfluence.com,google.com,1
2026-05-15,2026-05-15T14:06:37Z,losangelesinfluence.com,yahoo.com,0
2026-05-15,2026-05-15T14:06:37Z,losangelesinfluence.com,bing.com,0
2026-05-15,2026-05-15T16:56:04Z,losangelesinfluence.com,google.com,1
2026-05-15,2026-05-15T16:56:04Z,losangelesinfluence.com,yahoo.com,0
2026-05-15,2026-05-15T16:56:04Z,losangelesinfluence.com,bing.com,0
