date,run_timestamp,site,engine,clicks
2026-05-27,2026-05-27T03:31:23Z,irvineweeklydigest.com,google.com,1
2026-05-27,2026-05-27T03:31:23Z,irvineweeklydigest.com,yahoo.com,0
2026-05-27,2026-05-27T03:31:23Z,irvineweeklydigest.com,bing.com,0
2026-05-27,2026-05-27T09:43:35Z,irvineweeklydigest.com,google.com,1
2026-05-27,2026-05-27T09:43:35Z,irvineweeklydigest.com,yahoo.com,0
2026-05-27,2026-05-27T09:43:35Z,irvineweeklydigest.com,bing.com,0
2026-05-27,2026-05-27T15:36:11Z,irvineweeklydigest.com,google.com,1
2026-05-27,2026-05-27T15:36:11Z,irvineweeklydigest.com,yahoo.com,0
2026-05-27,2026-05-27T15:36:11Z,irvineweeklydigest.com,bing.com,0
2026-05-27,2026-05-27T20:14:05Z,irvineweeklydigest.com,google.com,1
2026-05-27,2026-05-27T20:14:05Z,irvineweeklydigest.com,yahoo.com,0
2026-05-27,2026-05-27T20:14:05Z,irvineweeklydigest.com,bing.com,0
