date,run_timestamp,site,engine,clicks
2026-06-19,2026-06-19T04:00:18Z,irvineweeklydigest.com,google.com,1
2026-06-19,2026-06-19T04:00:18Z,irvineweeklydigest.com,yahoo.com,0
2026-06-19,2026-06-19T04:00:18Z,irvineweeklydigest.com,bing.com,0
2026-06-19,2026-06-19T10:25:00Z,irvineweeklydigest.com,google.com,1
2026-06-19,2026-06-19T10:25:00Z,irvineweeklydigest.com,yahoo.com,0
2026-06-19,2026-06-19T10:25:00Z,irvineweeklydigest.com,bing.com,0
2026-06-19,2026-06-19T15:00:37Z,irvineweeklydigest.com,google.com,1
2026-06-19,2026-06-19T15:00:37Z,irvineweeklydigest.com,yahoo.com,0
2026-06-19,2026-06-19T15:00:37Z,irvineweeklydigest.com,bing.com,0
2026-06-19,2026-06-19T17:23:18Z,irvineweeklydigest.com,google.com,1
2026-06-19,2026-06-19T17:23:18Z,irvineweeklydigest.com,yahoo.com,0
2026-06-19,2026-06-19T17:23:18Z,irvineweeklydigest.com,bing.com,0
2026-06-19,2026-06-19T19:48:35Z,irvineweeklydigest.com,google.com,1
2026-06-19,2026-06-19T19:48:35Z,irvineweeklydigest.com,yahoo.com,0
2026-06-19,2026-06-19T19:48:35Z,irvineweeklydigest.com,bing.com,0
2026-06-19,2026-06-19T22:05:21Z,irvineweeklydigest.com,google.com,1
2026-06-19,2026-06-19T22:05:21Z,irvineweeklydigest.com,yahoo.com,0
2026-06-19,2026-06-19T22:05:21Z,irvineweeklydigest.com,bing.com,0
