date,run_timestamp,site,engine,clicks
2026-07-21,2026-07-21T02:25:00Z,irvineweeklydigest.com,google.com,0
2026-07-21,2026-07-21T02:25:00Z,irvineweeklydigest.com,yahoo.com,0
2026-07-21,2026-07-21T02:25:00Z,irvineweeklydigest.com,bing.com,0
2026-07-21,2026-07-21T05:50:23Z,irvineweeklydigest.com,google.com,0
2026-07-21,2026-07-21T05:50:23Z,irvineweeklydigest.com,yahoo.com,0
2026-07-21,2026-07-21T05:50:23Z,irvineweeklydigest.com,bing.com,0
2026-07-21,2026-07-21T08:25:55Z,irvineweeklydigest.com,google.com,0
2026-07-21,2026-07-21T08:25:55Z,irvineweeklydigest.com,yahoo.com,0
2026-07-21,2026-07-21T08:25:55Z,irvineweeklydigest.com,bing.com,0
2026-07-21,2026-07-21T11:08:20Z,irvineweeklydigest.com,google.com,0
2026-07-21,2026-07-21T11:08:20Z,irvineweeklydigest.com,yahoo.com,0
2026-07-21,2026-07-21T11:08:20Z,irvineweeklydigest.com,bing.com,0
2026-07-21,2026-07-21T13:42:55Z,irvineweeklydigest.com,google.com,0
2026-07-21,2026-07-21T13:42:55Z,irvineweeklydigest.com,yahoo.com,0
2026-07-21,2026-07-21T13:42:55Z,irvineweeklydigest.com,bing.com,0
2026-07-21,2026-07-21T16:24:29Z,irvineweeklydigest.com,google.com,0
2026-07-21,2026-07-21T16:24:29Z,irvineweeklydigest.com,yahoo.com,0
2026-07-21,2026-07-21T16:24:29Z,irvineweeklydigest.com,bing.com,0
2026-07-21,2026-07-21T19:18:43Z,irvineweeklydigest.com,google.com,0
2026-07-21,2026-07-21T19:18:43Z,irvineweeklydigest.com,yahoo.com,0
2026-07-21,2026-07-21T19:18:43Z,irvineweeklydigest.com,bing.com,0
2026-07-21,2026-07-21T22:05:03Z,irvineweeklydigest.com,google.com,0
2026-07-21,2026-07-21T22:05:03Z,irvineweeklydigest.com,yahoo.com,0
2026-07-21,2026-07-21T22:05:03Z,irvineweeklydigest.com,bing.com,0
