date,run_timestamp,site,engine,clicks
2026-05-27,2026-05-27T03:47:41Z,londoninfluencerdaily.com,google.com,1
2026-05-27,2026-05-27T03:47:41Z,londoninfluencerdaily.com,yahoo.com,0
2026-05-27,2026-05-27T03:47:41Z,londoninfluencerdaily.com,bing.com,0
2026-05-27,2026-05-27T09:59:48Z,londoninfluencerdaily.com,google.com,1
2026-05-27,2026-05-27T09:59:48Z,londoninfluencerdaily.com,yahoo.com,0
2026-05-27,2026-05-27T09:59:48Z,londoninfluencerdaily.com,bing.com,0
2026-05-27,2026-05-27T15:52:38Z,londoninfluencerdaily.com,google.com,1
2026-05-27,2026-05-27T15:52:38Z,londoninfluencerdaily.com,yahoo.com,0
2026-05-27,2026-05-27T15:52:38Z,londoninfluencerdaily.com,bing.com,0
2026-05-27,2026-05-27T20:30:21Z,londoninfluencerdaily.com,google.com,1
2026-05-27,2026-05-27T20:30:21Z,londoninfluencerdaily.com,yahoo.com,0
2026-05-27,2026-05-27T20:30:21Z,londoninfluencerdaily.com,bing.com,0
2026-05-27,2026-05-27T22:48:47Z,londoninfluencerdaily.com,google.com,1
2026-05-27,2026-05-27T22:48:47Z,londoninfluencerdaily.com,yahoo.com,0
2026-05-27,2026-05-27T22:48:47Z,londoninfluencerdaily.com,bing.com,0
