date,run_timestamp,site,engine,clicks
2026-05-08,2026-05-08T02:59:43Z,londoninfluencerdaily.com,google.com,1
2026-05-08,2026-05-08T02:59:43Z,londoninfluencerdaily.com,yahoo.com,0
2026-05-08,2026-05-08T02:59:43Z,londoninfluencerdaily.com,bing.com,0
2026-05-08,2026-05-08T05:47:19Z,londoninfluencerdaily.com,google.com,1
2026-05-08,2026-05-08T05:47:19Z,londoninfluencerdaily.com,yahoo.com,0
2026-05-08,2026-05-08T05:47:19Z,londoninfluencerdaily.com,bing.com,0
2026-05-08,2026-05-08T07:40:35Z,londoninfluencerdaily.com,google.com,0
2026-05-08,2026-05-08T07:40:35Z,londoninfluencerdaily.com,yahoo.com,0
2026-05-08,2026-05-08T07:40:35Z,londoninfluencerdaily.com,bing.com,0
2026-05-08,2026-05-08T10:40:45Z,londoninfluencerdaily.com,google.com,1
2026-05-08,2026-05-08T10:40:45Z,londoninfluencerdaily.com,yahoo.com,0
2026-05-08,2026-05-08T10:40:45Z,londoninfluencerdaily.com,bing.com,0
