date,run_timestamp,site,engine,clicks
2026-06-29,2026-06-29T03:44:17Z,newyorkdailydigest.com,google.com,1
2026-06-29,2026-06-29T03:44:17Z,newyorkdailydigest.com,yahoo.com,0
2026-06-29,2026-06-29T03:44:17Z,newyorkdailydigest.com,bing.com,0
2026-06-29,2026-06-29T11:01:37Z,newyorkdailydigest.com,google.com,1
2026-06-29,2026-06-29T11:01:37Z,newyorkdailydigest.com,yahoo.com,0
2026-06-29,2026-06-29T11:01:37Z,newyorkdailydigest.com,bing.com,0
2026-06-29,2026-06-29T15:51:33Z,newyorkdailydigest.com,google.com,1
2026-06-29,2026-06-29T15:51:33Z,newyorkdailydigest.com,yahoo.com,0
2026-06-29,2026-06-29T15:51:33Z,newyorkdailydigest.com,bing.com,0
2026-06-29,2026-06-29T20:03:30Z,newyorkdailydigest.com,google.com,1
2026-06-29,2026-06-29T20:03:30Z,newyorkdailydigest.com,yahoo.com,0
2026-06-29,2026-06-29T20:03:30Z,newyorkdailydigest.com,bing.com,0
2026-06-29,2026-06-29T22:18:47Z,newyorkdailydigest.com,google.com,1
2026-06-29,2026-06-29T22:18:47Z,newyorkdailydigest.com,yahoo.com,0
2026-06-29,2026-06-29T22:18:47Z,newyorkdailydigest.com,bing.com,0
