date,run_timestamp,site,engine,clicks
2026-06-27,2026-06-27T02:53:02Z,b2bmoversdaily.com,google.com,10
2026-06-27,2026-06-27T02:53:02Z,b2bmoversdaily.com,yahoo.com,0
2026-06-27,2026-06-27T02:53:02Z,b2bmoversdaily.com,bing.com,0
2026-06-27,2026-06-27T06:33:06Z,b2bmoversdaily.com,google.com,10
2026-06-27,2026-06-27T06:33:06Z,b2bmoversdaily.com,yahoo.com,0
2026-06-27,2026-06-27T06:33:06Z,b2bmoversdaily.com,bing.com,0
2026-06-27,2026-06-27T11:01:33Z,b2bmoversdaily.com,google.com,10
2026-06-27,2026-06-27T11:01:33Z,b2bmoversdaily.com,yahoo.com,0
2026-06-27,2026-06-27T11:01:33Z,b2bmoversdaily.com,bing.com,0
2026-06-27,2026-06-27T13:30:37Z,b2bmoversdaily.com,google.com,10
2026-06-27,2026-06-27T13:30:37Z,b2bmoversdaily.com,yahoo.com,0
2026-06-27,2026-06-27T13:30:37Z,b2bmoversdaily.com,bing.com,0
2026-06-27,2026-06-27T19:27:48Z,b2bmoversdaily.com,google.com,10
2026-06-27,2026-06-27T19:27:48Z,b2bmoversdaily.com,yahoo.com,0
2026-06-27,2026-06-27T19:27:48Z,b2bmoversdaily.com,bing.com,0
