date,run_timestamp,site,engine,clicks
2026-07-09,2026-07-09T02:42:09Z,b2bmoversdaily.com,google.com,9
2026-07-09,2026-07-09T02:42:09Z,b2bmoversdaily.com,yahoo.com,0
2026-07-09,2026-07-09T02:42:09Z,b2bmoversdaily.com,bing.com,0
2026-07-09,2026-07-09T06:46:00Z,b2bmoversdaily.com,google.com,9
2026-07-09,2026-07-09T06:46:00Z,b2bmoversdaily.com,yahoo.com,0
2026-07-09,2026-07-09T06:46:00Z,b2bmoversdaily.com,bing.com,0
2026-07-09,2026-07-09T12:00:17Z,b2bmoversdaily.com,google.com,9
2026-07-09,2026-07-09T12:00:17Z,b2bmoversdaily.com,yahoo.com,0
2026-07-09,2026-07-09T12:00:17Z,b2bmoversdaily.com,bing.com,0
2026-07-09,2026-07-09T14:55:14Z,b2bmoversdaily.com,google.com,9
2026-07-09,2026-07-09T14:55:14Z,b2bmoversdaily.com,yahoo.com,0
2026-07-09,2026-07-09T14:55:14Z,b2bmoversdaily.com,bing.com,0
