date,run_timestamp,site,engine,clicks
2026-06-30,2026-06-30T03:01:42Z,b2bmoversdaily.com,google.com,10
2026-06-30,2026-06-30T03:01:42Z,b2bmoversdaily.com,yahoo.com,0
2026-06-30,2026-06-30T03:01:42Z,b2bmoversdaily.com,bing.com,0
2026-06-30,2026-06-30T07:02:08Z,b2bmoversdaily.com,google.com,10
2026-06-30,2026-06-30T07:02:08Z,b2bmoversdaily.com,yahoo.com,0
2026-06-30,2026-06-30T07:02:08Z,b2bmoversdaily.com,bing.com,0
2026-06-30,2026-06-30T11:48:18Z,b2bmoversdaily.com,google.com,10
2026-06-30,2026-06-30T11:48:18Z,b2bmoversdaily.com,yahoo.com,0
2026-06-30,2026-06-30T11:48:18Z,b2bmoversdaily.com,bing.com,0
2026-06-30,2026-06-30T14:16:49Z,b2bmoversdaily.com,google.com,10
2026-06-30,2026-06-30T14:16:49Z,b2bmoversdaily.com,yahoo.com,0
2026-06-30,2026-06-30T14:16:49Z,b2bmoversdaily.com,bing.com,0
2026-06-30,2026-06-30T17:09:04Z,b2bmoversdaily.com,google.com,10
2026-06-30,2026-06-30T17:09:04Z,b2bmoversdaily.com,yahoo.com,0
2026-06-30,2026-06-30T17:09:04Z,b2bmoversdaily.com,bing.com,0
