date,run_timestamp,site,engine,clicks
2026-05-11,2026-05-11T02:51:04Z,sanfranciscobriefing.com,google.com,10
2026-05-11,2026-05-11T02:51:04Z,sanfranciscobriefing.com,yahoo.com,0
2026-05-11,2026-05-11T02:51:04Z,sanfranciscobriefing.com,bing.com,0
2026-05-11,2026-05-11T06:39:47Z,sanfranciscobriefing.com,google.com,10
2026-05-11,2026-05-11T06:39:47Z,sanfranciscobriefing.com,yahoo.com,0
2026-05-11,2026-05-11T06:39:47Z,sanfranciscobriefing.com,bing.com,0
2026-05-11,2026-05-11T12:11:36Z,sanfranciscobriefing.com,google.com,10
2026-05-11,2026-05-11T12:11:36Z,sanfranciscobriefing.com,yahoo.com,0
2026-05-11,2026-05-11T12:11:36Z,sanfranciscobriefing.com,bing.com,0
2026-05-11,2026-05-11T17:25:13Z,sanfranciscobriefing.com,google.com,10
2026-05-11,2026-05-11T17:25:13Z,sanfranciscobriefing.com,yahoo.com,0
2026-05-11,2026-05-11T17:25:13Z,sanfranciscobriefing.com,bing.com,0
