date,run_timestamp,site,engine,clicks
2026-07-08,2026-07-08T02:25:46Z,sanfranciscobriefing.com,google.com,10
2026-07-08,2026-07-08T02:25:46Z,sanfranciscobriefing.com,yahoo.com,0
2026-07-08,2026-07-08T02:25:46Z,sanfranciscobriefing.com,bing.com,0
2026-07-08,2026-07-08T05:50:29Z,sanfranciscobriefing.com,google.com,10
2026-07-08,2026-07-08T05:50:29Z,sanfranciscobriefing.com,yahoo.com,0
2026-07-08,2026-07-08T05:50:29Z,sanfranciscobriefing.com,bing.com,0
2026-07-08,2026-07-08T08:25:03Z,sanfranciscobriefing.com,google.com,10
2026-07-08,2026-07-08T08:25:03Z,sanfranciscobriefing.com,yahoo.com,0
2026-07-08,2026-07-08T08:25:03Z,sanfranciscobriefing.com,bing.com,0
2026-07-08,2026-07-08T11:03:57Z,sanfranciscobriefing.com,google.com,10
2026-07-08,2026-07-08T11:03:57Z,sanfranciscobriefing.com,yahoo.com,0
2026-07-08,2026-07-08T11:03:57Z,sanfranciscobriefing.com,bing.com,0
2026-07-08,2026-07-08T13:57:11Z,sanfranciscobriefing.com,google.com,10
2026-07-08,2026-07-08T13:57:11Z,sanfranciscobriefing.com,yahoo.com,0
2026-07-08,2026-07-08T13:57:11Z,sanfranciscobriefing.com,bing.com,0
2026-07-08,2026-07-08T16:32:42Z,sanfranciscobriefing.com,google.com,10
2026-07-08,2026-07-08T16:32:42Z,sanfranciscobriefing.com,yahoo.com,0
2026-07-08,2026-07-08T16:32:42Z,sanfranciscobriefing.com,bing.com,0
2026-07-08,2026-07-08T19:23:36Z,sanfranciscobriefing.com,google.com,10
2026-07-08,2026-07-08T19:23:36Z,sanfranciscobriefing.com,yahoo.com,0
2026-07-08,2026-07-08T19:23:36Z,sanfranciscobriefing.com,bing.com,0
2026-07-08,2026-07-08T22:05:20Z,sanfranciscobriefing.com,google.com,10
2026-07-08,2026-07-08T22:05:20Z,sanfranciscobriefing.com,yahoo.com,0
2026-07-08,2026-07-08T22:05:20Z,sanfranciscobriefing.com,bing.com,0
