url,title,h1,h2s,top_words,top_bigrams,word_count
https://manhattanyearly.com,Manhattan Yearly &#8211; Manhattan Yearly: Capturing the heartbeat of the city with stories that define its vibrant spirit.,,About EverForward | Mastering the Art of Website Optimization: Expert Tips for... | Digital Domination: How Small Businesses Can Thrive with...,"editorial(9), manhattan(8), stories(8), staff(8), yearly(7), city(5), read(5), brian(5), ferdinand(5), min(4), ago(4), digital(4), feature(4), capturing(3), heartbeat(3), define(3), vibrant(3), spirit(3), news(3), everforward(3)","editorial staff(8), manhattan yearly(7), brian ferdinand(5), min read(4), yearly manhattan(3), yearly capturing(3), vibrant spirit(3), staff month(3), month ago(3), staff min(3), noah neuman(2), wall street(2), street journal(2), journal brian(2), ferdinand wsj(2)",320
https://manhattanyearly.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmanhattanyearly.com%2F,,,,"secret(4), https(3), manhattanyearly(2), com(2), home(2), function(2), receiveembedmessage(2), var(2), queryselectorall(2), data-secret(2), version(1), manhattan(1), yearly(1), editorial(1), staff(1), author(1), texasfashioninsider(1), title(1), type(1), rich(1)","https manhattanyearly(2), manhattanyearly com(2), data-secret secret(2), version manhattan(1), manhattan yearly(1), yearly https(1), com editorial(1), editorial staff(1), staff https(1), com author(1), author texasfashioninsider(1), texasfashioninsider title(1), title home(1), home type(1), type rich(1)",56
https://manhattanyearly.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmanhattanyearly.com%2F&#038;format=xml,,,,"secret(4), https(3), manhattanyearly(2), com(2), home(2), function(2), receiveembedmessage(2), var(2), queryselectorall(2), data-secret(2), version(1), manhattan(1), yearly(1), editorial(1), staff(1), author(1), texasfashioninsider(1), title(1), type(1), rich(1)","https manhattanyearly(2), manhattanyearly com(2), data-secret secret(2), version manhattan(1), manhattan yearly(1), yearly https(1), com editorial(1), editorial staff(1), staff https(1), com author(1), author texasfashioninsider(1), texasfashioninsider title(1), title home(1), home type(1), type rich(1)",56
https://manhattanyearly.com/wp-content/themes/manhattan-yearly/style.css?ver=7.0,,,,"var(84), color(83), font-size(68), display(63), font-weight(44), background(39), center(34), flex(33), red(32), margin-bottom(30), padding(28), letter-spacing(27), solid(27), none(25), text-transform(23), uppercase(23), line-height(23), soft(22), align-items(22), paper(21)","color var(62), var red(31), display flex(30), font-size font-weight(23), letter-spacing text-transform(23), text-transform uppercase(23), align-items center(21), var soft(21), var paper(19), uppercase color(17), background var(16), font-family playfair(15), playfair display(15), display serif(15), border-bottom solid(14)",1458
https://manhattanyearly.com/wp-json/,,,,"type(1557), description(1350), required(1136), false(1092), string(787), post(488), methods(455), default(408), integer(360), get(322), view(284), args(276), context(259), edit(251), true(244), enum(243), items(209), object(203), namespace(197), endpoints(184)","required false(1041), type string(747), type integer(360), methods get(318), string required(279), false description(228), integer required(191), endpoints methods(183), string enum(179), type object(162), result set(157), items type(144), type array(139), description limit(139), post type(137)",22052
https://manhattanyearly.com/wp-json/wp/v2/pages/2463,,,,"https(11), manhattanyearly(10), com(10), href(9), wp-json(8), rendered(4), pages(4), page(3), true(3), protected(2), false(2), author(2), parent(2), closed(2), embeddable(2), revisions(2), date(1), guid(1), modified(1), slug(1)","https manhattanyearly(10), manhattanyearly com(10), href https(9), com wp-json(8), wp-json pages(4), rendered protected(2), protected false(2), embeddable true(2), true href(2), pages revisions(2), date guid(1), guid rendered(1), rendered https(1), com modified(1), modified slug(1)",120
https://manhattanyearly.com/xmlrpc.php?rsd,,,,"wordpress(2), https(2), org(1), manhattanyearly(1), com(1)","wordpress https(1), https wordpress(1), wordpress org(1), org https(1), https manhattanyearly(1), manhattanyearly com(1)",7
https://manhattanyearly.com/,Manhattan Yearly &#8211; Manhattan Yearly: Capturing the heartbeat of the city with stories that define its vibrant spirit.,,About EverForward | Mastering the Art of Website Optimization: Expert Tips for... | Digital Domination: How Small Businesses Can Thrive with...,"editorial(9), manhattan(8), stories(8), staff(8), yearly(7), city(5), read(5), brian(5), ferdinand(5), min(4), ago(4), digital(4), feature(4), capturing(3), heartbeat(3), define(3), vibrant(3), spirit(3), news(3), everforward(3)","editorial staff(8), manhattan yearly(7), brian ferdinand(5), min read(4), yearly manhattan(3), yearly capturing(3), vibrant spirit(3), staff month(3), month ago(3), staff min(3), noah neuman(2), wall street(2), street journal(2), journal brian(2), ferdinand wsj(2)",320
https://manhattanyearly.com/wp-content/uploads/2024/12/cropped-08ea6936238a4a07a9adaf71b2e82000-free-32x32.png,,,,"png(1), ihdr(1), szz(1), phys(1), idatx(1), afy(1), bir(1), iend(1)","png ihdr(1), ihdr szz(1), szz phys(1), phys idatx(1), idatx afy(1), afy bir(1), bir iend(1)",8
https://manhattanyearly.com/wp-content/uploads/2024/12/cropped-08ea6936238a4a07a9adaf71b2e82000-free-192x192.png,,,,"png(1), ihdr(1), phys(1), idatx(1), eax(1), cup(1), tjoov(1), ztg(1), qrq(1), oct(1), fveaq(1), lmgsu(1), lyyz(1), kqfp(1), lpzj(1), cutv(1), mqin(1), ogs(1), gyh(1), rtj(1)","png ihdr(1), ihdr phys(1), phys idatx(1), idatx eax(1), eax cup(1), cup tjoov(1), tjoov ztg(1), ztg qrq(1), qrq oct(1), oct fveaq(1), fveaq lmgsu(1), lmgsu lyyz(1), lyyz kqfp(1), kqfp lpzj(1), lpzj cutv(1)",27
https://manhattanyearly.com/wp-content/uploads/2024/12/cropped-08ea6936238a4a07a9adaf71b2e82000-free-180x180.png,,,,"png(1), ihdr(1), phys(1), jidatx(1), uah(1), cud(1), wjh(1), yni(1), anj(1), bwg(1), x-c(1), smc(1), ivh(1), znl(1), srm(1), gzhv(1), uaj(1), fmd(1), zdgr(1), iend(1)","png ihdr(1), ihdr phys(1), phys jidatx(1), jidatx uah(1), uah cud(1), cud wjh(1), wjh yni(1), yni anj(1), anj bwg(1), bwg x-c(1), x-c smc(1), smc ivh(1), ivh znl(1), znl srm(1), srm gzhv(1)",20
https://manhattanyearly.com/category/newyorkinfocus/,New York in Focus &#8211; Manhattan Yearly,New York in Focus,Dr. Steinbrech Announces 2024&#8217;s Top Male Celebrity... | Donald Trump reveals exclusively to NY Artisinal what he... | Dinner at Mar-a-Lago Is for Power Games | Winter Wonderland: Your Ultimate Guide to Exploring New... | Revolutionizing Customer Interactions: AI Innovations and... | Harnessing Public Relations for Your EB-1A Visa Success | Crafting the Future: October 2024&#8217;s Artisanal Trends... | A Day With a New Gadget  — &#038; It Was Better Than It...,"new(20), york(17), focus(14), editorial(11), staff(10), min(10), read(10), manhattan(6), yearly(6), city(5), stories(3), donald(3), trump(3), post(3), other(3), ways(3), grow(3), capturing(2), heartbeat(2), define(2)","new york(17), york focus(13), editorial staff(10), staff min(10), min read(10), read new(9), manhattan yearly(6), yearly manhattan(3), ways grow(3), yearly capturing(2), vibrant spirit(2), donald trump(2), eb- visa(2), best ways(2), audience guest(2)",426
https://manhattanyearly.com/category/local-news-highlights/,Local New Highlights &#8211; Manhattan Yearly,Local New Highlights,Dr. Steinbrech Announces 2024&#8217;s Top Male Celebrity... | Harnessing Public Relations for Your EB-1A Visa Success | ‘World’s most accurate economist’ predicts Trump victory in... | Crafting the Future: October 2024&#8217;s Artisanal Trends... | New Skills and a Snazzy New Trip | Top 5 Benifits of Sport &#038; Fitness in 2023 | Surprising Power of Positive Thinking | Things to do in Barcelona This Summer,"new(18), local(14), highlights(13), editorial(11), staff(10), min(10), read(10), most(8), can(7), manhattan(6), yearly(6), blogging(6), one(6), popular(6), ways(6), communicate(6), ideas(6), share(6), content(6), anyone(6)","local new(12), new highlights(12), editorial staff(10), staff min(10), min read(10), read local(9), manhattan yearly(6), blogging one(6), most popular(6), popular ways(6), ways communicate(6), communicate ideas(6), share content(6), content anyone(6), anyone can(6)",399
https://manhattanyearly.com/category/opinion-pieces/,Opinion Pieces &#8211; Manhattan Yearly,Opinion Pieces,"Filing a roof insurance claim in Texas can be overwhelming,... | Filing a roof insurance claim in Texas can be overwhelming,... | Dr. Steinbrech Announces 2024&#8217;s Top Male Celebrity... | Dinner at Mar-a-Lago Is for Power Games | Harnessing Public Relations for Your EB-1A Visa Success | The Best Fashion Influencers to Follow This Year | Winter Whites and How to Make them Luxe | Highlights from this year&#8217;s Collections","opinion(12), pieces(12), editorial(11), staff(10), min(10), read(10), texas(8), manhattan(6), yearly(6), roof(6), can(6), navigating(5), city(4), claims(4), understanding(4), deductibles(4), depreciation(4), one(4), ways(4), stories(3)","opinion pieces(12), editorial staff(10), staff min(10), min read(10), read opinion(9), manhattan yearly(6), navigating roof(4), roof claims(4), claims texas(4), texas understanding(4), understanding deductibles(4), yearly manhattan(3), blogging one(3), most popular(3), popular ways(3)",376
https://manhattanyearly.com/category/feature-stories/,Feature Stories &#8211; Manhattan Yearly,Feature Stories,"The Cost of a New Roof in Long Island, NY in 2025 | Delhi to New York in 30 minutes? Elon Musk says it&#8217;s... | Harnessing Public Relations for Your EB-1A Visa Success | A Complete Guide to Boosting Your Travel Skill | What It’s Like to Be a Digital Nomad in 2023 | How to Create Dope Content | It’s Your Favorite Time of the Year | The Most Important Part of Your Daily Life","stories(16), feature(13), editorial(11), staff(10), min(10), read(10), manhattan(6), yearly(6), ways(6), grow(6), new(5), thinking(5), city(4), serious(4), turning(4), blog(4), business(4), need(4), start(4), define(3)","feature stories(12), editorial staff(10), staff min(10), min read(10), read feature(9), manhattan yearly(6), ways grow(6), need start(4), start thinking(4), grow editorial(4), yearly manhattan(3), cost new(3), new roof(3), roof long(3), long island(3)",395
https://manhattanyearly.com/category/breakingheadlines/,Breaking Headlines &#8211; Manhattan Yearly,Breaking Headlines,Iconic Editor Kartikye Gupta Redefines Visual Storytelling... | Dr. Steinbrech Announces 2024&#8217;s Top Male Celebrity... | Delhi to New York in 30 minutes? Elon Musk says it&#8217;s... | Donald Trump reveals exclusively to NY Artisinal what he... | Dinner at Mar-a-Lago Is for Power Games | Harnessing Public Relations for Your EB-1A Visa Success | The Future of Work and Innovation in New York City | A New Resource to Hook You Up,"breaking(14), headlines(14), editorial(11), read(11), staff(10), min(10), new(7), manhattan(6), yearly(6), city(5), york(5), stories(4), donald(3), trump(3), business(3), ways(3), grow(3), capturing(2), heartbeat(2), define(2)","breaking headlines(13), editorial staff(10), staff min(10), min read(10), read breaking(9), manhattan yearly(6), new york(5), yearly manhattan(3), ways grow(3), yearly capturing(2), vibrant spirit(2), kartikye gupta(2), visual storytelling(2), elon musk(2), donald trump(2)",398
https://manhattanyearly.com/about-us/,About Us &#8211; Manhattan Yearly,About Us,,"manhattan(19), yearly(10), city(5), stories(5), vibrant(4), editorial(4), events(4), define(3), all(3), readers(3), content(3), trends(3), local(3), make(3), community(3), share(3), contact(3), capturing(2), heartbeat(2), spirit(2)","manhattan yearly(10), yearly manhattan(3), yearly capturing(2), vibrant spirit(2), new york(2), york city(2), make manhattan(2), real estate(2), community events(2), spirit focus(1), focus highlights(1), highlights opinions(1), opinions stories(1), stories headlines(1), breaking city(1)",415
