date,run_timestamp,site,engine,clicks
2026-07-03,2026-07-03T03:23:59Z,manhattanyearly.com,google.com,10
2026-07-03,2026-07-03T03:23:59Z,manhattanyearly.com,yahoo.com,0
2026-07-03,2026-07-03T03:23:59Z,manhattanyearly.com,bing.com,0
2026-07-03,2026-07-03T07:16:00Z,manhattanyearly.com,google.com,10
2026-07-03,2026-07-03T07:16:00Z,manhattanyearly.com,yahoo.com,0
2026-07-03,2026-07-03T07:16:00Z,manhattanyearly.com,bing.com,0
2026-07-03,2026-07-03T12:17:24Z,manhattanyearly.com,google.com,10
2026-07-03,2026-07-03T12:17:24Z,manhattanyearly.com,yahoo.com,0
2026-07-03,2026-07-03T12:17:24Z,manhattanyearly.com,bing.com,0
2026-07-03,2026-07-03T14:42:40Z,manhattanyearly.com,google.com,10
2026-07-03,2026-07-03T14:42:40Z,manhattanyearly.com,yahoo.com,0
2026-07-03,2026-07-03T14:42:40Z,manhattanyearly.com,bing.com,0
2026-07-03,2026-07-03T17:10:43Z,manhattanyearly.com,google.com,10
2026-07-03,2026-07-03T17:10:43Z,manhattanyearly.com,yahoo.com,0
2026-07-03,2026-07-03T17:10:43Z,manhattanyearly.com,bing.com,0
2026-07-03,2026-07-03T20:02:26Z,manhattanyearly.com,google.com,10
2026-07-03,2026-07-03T20:02:26Z,manhattanyearly.com,yahoo.com,0
2026-07-03,2026-07-03T20:02:26Z,manhattanyearly.com,bing.com,0
