date,run_timestamp,site,engine,clicks
2026-05-14,2026-05-14T03:06:23Z,manhattanyearly.com,google.com,3
2026-05-14,2026-05-14T03:06:23Z,manhattanyearly.com,yahoo.com,0
2026-05-14,2026-05-14T03:06:23Z,manhattanyearly.com,bing.com,0
2026-05-14,2026-05-14T06:40:50Z,manhattanyearly.com,google.com,3
2026-05-14,2026-05-14T06:40:50Z,manhattanyearly.com,yahoo.com,0
2026-05-14,2026-05-14T06:40:50Z,manhattanyearly.com,bing.com,0
2026-05-14,2026-05-14T11:31:30Z,manhattanyearly.com,google.com,3
2026-05-14,2026-05-14T11:31:30Z,manhattanyearly.com,yahoo.com,0
2026-05-14,2026-05-14T11:31:30Z,manhattanyearly.com,bing.com,0
2026-05-14,2026-05-14T14:21:32Z,manhattanyearly.com,google.com,3
2026-05-14,2026-05-14T14:21:32Z,manhattanyearly.com,yahoo.com,0
2026-05-14,2026-05-14T14:21:32Z,manhattanyearly.com,bing.com,0
2026-05-14,2026-05-14T17:17:24Z,manhattanyearly.com,google.com,3
2026-05-14,2026-05-14T17:17:24Z,manhattanyearly.com,yahoo.com,0
2026-05-14,2026-05-14T17:17:24Z,manhattanyearly.com,bing.com,0
