date,run_timestamp,site,engine,clicks
2026-05-12,2026-05-12T02:58:45Z,manhattanyearly.com,google.com,3
2026-05-12,2026-05-12T02:58:45Z,manhattanyearly.com,yahoo.com,0
2026-05-12,2026-05-12T02:58:45Z,manhattanyearly.com,bing.com,0
2026-05-12,2026-05-12T06:30:52Z,manhattanyearly.com,google.com,4
2026-05-12,2026-05-12T06:30:52Z,manhattanyearly.com,yahoo.com,0
2026-05-12,2026-05-12T06:30:52Z,manhattanyearly.com,bing.com,0
2026-05-12,2026-05-12T11:38:12Z,manhattanyearly.com,google.com,3
2026-05-12,2026-05-12T11:38:12Z,manhattanyearly.com,yahoo.com,0
2026-05-12,2026-05-12T11:38:12Z,manhattanyearly.com,bing.com,0
2026-05-12,2026-05-12T14:39:19Z,manhattanyearly.com,google.com,3
2026-05-12,2026-05-12T14:39:19Z,manhattanyearly.com,yahoo.com,0
2026-05-12,2026-05-12T14:39:19Z,manhattanyearly.com,bing.com,0
2026-05-12,2026-05-12T17:25:48Z,manhattanyearly.com,google.com,3
2026-05-12,2026-05-12T17:25:48Z,manhattanyearly.com,yahoo.com,0
2026-05-12,2026-05-12T17:25:48Z,manhattanyearly.com,bing.com,0
2026-05-12,2026-05-12T20:03:53Z,manhattanyearly.com,google.com,3
2026-05-12,2026-05-12T20:03:53Z,manhattanyearly.com,yahoo.com,0
2026-05-12,2026-05-12T20:03:53Z,manhattanyearly.com,bing.com,0
2026-05-12,2026-05-12T22:41:25Z,manhattanyearly.com,google.com,3
2026-05-12,2026-05-12T22:41:25Z,manhattanyearly.com,yahoo.com,0
2026-05-12,2026-05-12T22:41:25Z,manhattanyearly.com,bing.com,0
