url,title,h1,h2s,top_words,top_bigrams,word_count
https://nyartisinal.com,PRABOWO,Blog,Hello world! | PRABOWO,"prabowo(3), blog(2), wordpress(2), skip(1), content(1), sample(1), page(1), hello(1), world(1), welcome(1), first(1), post(1), edit(1), delete(1), start(1), writing(1), faqs(1), authors(1), events(1), shop(1)","prabowo skip(1), skip content(1), content prabowo(1), prabowo sample(1), sample page(1), page blog(1), blog hello(1), hello world(1), world welcome(1), welcome wordpress(1), first post(1), post edit(1), edit delete(1), start writing(1), prabowo blog(1)",35
https://nyartisinal.com/feed/,PRABOWO,,,"https(6), nyartisinal(5), com(5), hello-world(3), tue(2), wordpress(2), prabowo(1), en-us(1), hourly(1), org(1), hello(1), world(1), comments(1), welcome(1), first(1), post(1), edit(1), delete(1), start(1), writing(1)","https nyartisinal(5), nyartisinal com(5), com hello-world(3), prabowo https(1), com tue(1), en-us hourly(1), hourly https(1), https wordpress(1), wordpress org(1), org hello(1), hello world(1), world https(1), hello-world https(1), hello-world comments(1), comments tue(1)",43
https://nyartisinal.com/comments/feed/,Comments for PRABOWO,,,"https(4), comments(3), nyartisinal(3), com(3), tue(2), wordpress(2), comment(2), commenter(2), comment-(2), prabowo(1), hourly(1), org(1), hello(1), world(1), hello-world(1), get(1), started(1), moderating(1), editing(1), deleting(1)","https nyartisinal(3), nyartisinal com(3), prabowo https(1), com tue(1), hourly https(1), https wordpress(1), wordpress org(1), org comment(1), comment hello(1), hello world(1), world wordpress(1), wordpress commenter(1), commenter https(1), com hello-world(1), hello-world comment-(1)",50
https://nyartisinal.com/wp-json/,,,,"type(1467), description(1313), required(1074), false(1066), string(762), post(426), default(369), integer(353), methods(333), view(283), context(258), get(252), edit(251), enum(242), args(208), items(200), true(198), title(180), embed(173), object(165)","required false(1022), type string(722), type integer(353), string required(271), methods get(248), false description(228), integer required(188), string enum(178), result set(157), description limit(139), post type(137), items type(135), type array(130), endpoints methods(129), array items(128)",20031
https://nyartisinal.com/wp-includes/js/dist/script-modules/interactivity/index.min.js?ver=efaa5193bbad9c60ffd1,,,,"function(176), return(159), let(134), var(114), void(83), null(54), new(53), value(52), typeof(50), get(49), set(39), props(37), object(31), prototype(26), try(24), foreach(24), suffix(20), throw(19), directives(19), length(18)","function var(37), function return(36), var void(23), typeof function(22), let return(19), void void(17), return function(16), function let(15), return let(14), foreach let(14), new weakmap(11), function function(10), new set(10), prototype function(10), var new(10)",2475
https://nyartisinal.com/sample-page/,Sample Page &#8211; PRABOWO,Sample Page,PRABOWO,"page(6), sample(3), prabowo(3), like(3), content(2), blog(2), site(2), most(2), themes(2), people(2), something(2), xyz(2), gotham(2), new(2), wordpress(2), skip(1), example(1), different(1), post(1), because(1)","sample page(3), something like(2), page prabowo(1), prabowo skip(1), skip content(1), content prabowo(1), prabowo sample(1), page sample(1), example page(1), page different(1), blog post(1), post because(1), stay one(1), one place(1), site navigation(1)",142
https://nyartisinal.com/2026/05/19/hello-world/,Hello world! &#8211; PRABOWO,Hello world!,Comments | More posts | PRABOWO,"hello(4), world(4), prabowo(3), wordpress(3), comments(3), comment(3), reply(3), email(3), commenter(2), name(2), website(2), skip(1), content(1), sample(1), page(1), written(1), admins(1), uncategorized(1), welcome(1), first(1)","hello world(4), name email(2), world prabowo(1), prabowo skip(1), skip content(1), content prabowo(1), prabowo sample(1), sample page(1), page hello(1), world written(1), written admins(1), admins uncategorized(1), uncategorized welcome(1), welcome wordpress(1), first post(1)",104
https://nyartisinal.com/sample-page/feed/,Comments on: Sample Page,,,"https(2), comments(1), sample(1), page(1), nyartisinal(1), com(1), tue(1), hourly(1), wordpress(1), org(1)","comments sample(1), sample page(1), page https(1), https nyartisinal(1), nyartisinal com(1), com tue(1), hourly https(1), https wordpress(1), wordpress org(1)",12
https://nyartisinal.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnyartisinal.com%2Fsample-page%2F,,,,"secret(4), https(3), nyartisinal(2), com(2), admins(2), sample(2), page(2), function(2), receiveembedmessage(2), var(2), queryselectorall(2), data-secret(2), version(1), prabowo(1), author(1), title(1), type(1), rich(1), width(1), height(1)","https nyartisinal(2), nyartisinal com(2), sample page(2), data-secret secret(2), version prabowo(1), prabowo https(1), com admins(1), admins https(1), com author(1), author admins(1), admins title(1), title sample(1), page type(1), type rich(1), rich width(1)",56
https://nyartisinal.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnyartisinal.com%2Fsample-page%2F&#038;format=xml,,,,"secret(4), https(3), nyartisinal(2), com(2), admins(2), sample(2), page(2), function(2), receiveembedmessage(2), var(2), queryselectorall(2), data-secret(2), version(1), prabowo(1), author(1), title(1), type(1), rich(1), width(1), height(1)","https nyartisinal(2), nyartisinal com(2), sample page(2), data-secret secret(2), version prabowo(1), prabowo https(1), com admins(1), admins https(1), com author(1), author admins(1), admins title(1), title sample(1), page type(1), type rich(1), rich width(1)",56
https://nyartisinal.com/wp-json/wp/v2/pages/2,,,,"https(10), nyartisinal(9), com(9), page(9), href(8), wp-json(7), rendered(4), site(4), most(4), like(4), pages(4), post(3), people(3), something(3), true(3), sample-page(2), content(2), example(2), different(2), blog(2)","https nyartisinal(9), nyartisinal com(9), href https(8), com wp-json(7), something like(3), wp-json pages(3), example page(2), page different(2), blog post(2), post because(2), stay one(2), one place(2), site navigation(2), navigation most(2), most themes(2)",271
https://nyartisinal.com/?p=2,Sample Page &#8211; PRABOWO,Sample Page,PRABOWO,"page(6), sample(3), prabowo(3), like(3), content(2), blog(2), site(2), most(2), themes(2), people(2), something(2), xyz(2), gotham(2), new(2), wordpress(2), skip(1), example(1), different(1), post(1), because(1)","sample page(3), something like(2), page prabowo(1), prabowo skip(1), skip content(1), content prabowo(1), prabowo sample(1), page sample(1), example page(1), page different(1), blog post(1), post because(1), stay one(1), one place(1), site navigation(1)",142
