date,run_timestamp,site,engine,clicks
2026-06-17,2026-06-17T03:50:58Z,nyartisinal.com,google.com,0
2026-06-17,2026-06-17T03:50:58Z,nyartisinal.com,yahoo.com,0
2026-06-17,2026-06-17T03:50:58Z,nyartisinal.com,bing.com,0
2026-06-17,2026-06-17T10:57:22Z,nyartisinal.com,google.com,0
2026-06-17,2026-06-17T10:57:22Z,nyartisinal.com,yahoo.com,0
2026-06-17,2026-06-17T10:57:22Z,nyartisinal.com,bing.com,0
2026-06-17,2026-06-17T15:27:18Z,nyartisinal.com,google.com,0
2026-06-17,2026-06-17T15:27:18Z,nyartisinal.com,yahoo.com,0
2026-06-17,2026-06-17T15:27:18Z,nyartisinal.com,bing.com,0
2026-06-17,2026-06-17T20:17:05Z,nyartisinal.com,google.com,0
2026-06-17,2026-06-17T20:17:05Z,nyartisinal.com,yahoo.com,0
2026-06-17,2026-06-17T20:17:05Z,nyartisinal.com,bing.com,0
